CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.3147427631387185,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.41975343621951705,0.46810813800321627,0.22002808188861175,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.32976369527403826,0.2860620545117687,-0.5477579451559439
-0.312580975622665,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-1.18052116925945,-1.1742934754336707,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.7421119777972465,-0.13902787251953647,-0.25389675585568094
-0.3215633137026041,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.7944386680350646,0.023822113969291143,0.0006927612705775703,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3758140003773462,-0.19751339939297108,-0.47157171089291283
-0.2601328104303748,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-1.0181100801835095,1.0653450883439022,0.0013582780648238077,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.21814652719030578,1.191874482917402,-0.972224107478546
-0.30681971262067054,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.45536990312213615,0.7412347921224325,0.10327742141225876,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3931376865828762,0.1662380482344881,-0.31919924236685027
-0.26238919804842736,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.20320531745159578,0.8322770101621713,0.08644935390060221,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4410519326070325,0.8637849419200858,-0.7980841434487606
-0.2908906905075137,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.6719180218900574,1.1345371740541037,0.14268552301441548,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.415176046882317,1.0292561886839495,-0.8742703777117917
-0.3187066242027301,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.5137809088424299,0.91967753948032,0.2873878888491134,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.4128735316271512,0.5185776857403015,-0.7545491524413142
-0.308162800488559,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.9767949785764719,0.6137756868667983,0.31353319148021835,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.5838962866923094,0.5485336873096217,-0.9395728642229612
-0.32785714024177864,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.6719180218900574,0.7812933680599173,0.4216321336313692,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.22154547828126425,0.3060327222246489,-0.6457116749226981
-0.2947050600523169,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.33854789168154736,0.7266680372360741,0.3129627485137216,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-0.5514417859528353,0.6583723597304623,-0.8416191344562068
-0.31605198183428623,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,0.29969919521337846,0.9306026056450891,0.31358072839409296,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.3428112817199755,0.019310992918298835,-0.4498042153891897
-0.28925329121118365,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,0.554713098236128,0.6720427064122309,0.2110436051662864,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.25827607878033165,-0.09766006082857039,-0.16682677384078812
-0.27426209480056113,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.8143838895005313,0.91967753948032,0.2081913903338021,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.038331050120245985,1.4172577328199063,-1.0701778372453004
-0.24811159006152642,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.30293142477892826,1.1345371740541037,0.180619980286455,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.21990082452757492,0.05354642328323593,-0.8742703777117917
-0.2442259784646005,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.47673978326370686,0.47903320416798484,0.09267668961819274,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-1.360392145600947,2.14618710434003,-1.0157590984859926
-0.27182001068599176,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.8314797936137889,0.9524527379746263,-0.003728171719772962,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,0.022980948419142923,0.8110053201074745,-1.026642846237854
-0.21796802669613471,-0.46815954766936224,-0.43130357101423533,-0.2683913156290359,-0.14421743255530314,-0.26873961655241435,1.021644823684828,-0.016753286121450797,-0.6379617988442783,-0.6012760972551554,1.1764658292771952,-1.188142075797859,1.094874096883413,-0.9831078552304076
-0.398835246400954,-0.46815954766936224,-0.7567713863588037,-0.2683913156290359,-0.4811123050112801,-0.500958980757488,-0.023519839411372895,-0.20666325705102287,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.4410519326070325,-0.17611625541488518,-0.3953854766298817
-0.39494963480402806,-0.46815954766936224,-0.1998929683609874,-0.2683913156290359,-0.4811123050112801,-0.6320275789591239,-0.2711546724794624,-0.19829676020906933,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.22900124196465707,-0.17896920794529658,-0.27566425135940403
-0.3969701061183298,-0.46815954766936224,-0.7567713863588037,-0.2683913156290359,-0.4811123050112801,-0.619205650874182,-0.9958507280757827,0.06615109167608976,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.4410519326070325,-0.5555589419596072,-0.16682677384078812
-0.38588554354952187,-0.46815954766936224,-0.7567713863588037,-0.2683913156290359,-0.4811123050112801,-0.4539452444460309,-1.4073615536154016,0.02484151351894378,-0.5230014462035358,-0.7675760181139194,0.34421334204949033,0.403005609105014,-0.36155816989162887,0.23587189297809075
-0.40310276211335777,2.7923753824191486,-1.2061558469951112,-0.2683913156290359,-1.0944337394824173,0.4421650628238524,-1.713263406228924,0.7634700813045987,-0.7529221514850207,-0.9279366560848703,-0.07191290156436134,0.427127197492461,-1.1903408799761532,0.8997805058416481
-0.40240669222704345,2.7923753824191486,-1.2061558469951112,-0.2683913156290359,-1.0944337394824173,1.0533436348727878,-1.931764729524297,0.7634700813045987,-0.7529221514850207,-0.9279366560848703,-0.07191290156436134,0.42701755390888174,-1.5241363260342922,1.3460141636679732
-0.39144592732258,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,0.6914803311421823,-2.4015425746093486,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3150714550744117,-1.116164114185456,0.4426631002634613
-0.38980385641627463,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,-0.16473953319676876,-2.2668000919105356,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.29270416402423327,-0.9777959164605008,0.30117437948926046
-0.3877179825623192,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,-0.10490386880036852,-2.270441780632125,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4142988982136821,-0.7452802852319681,0.23587189297809075
-0.3920006810071426,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,-0.3072054008072427,-1.050476058899626,0.9154931318760063,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.3587096013389746,-0.4442937932735607,-0.145059278337065
-0.3863094921547771,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,-0.8585483084597779,-1.276260759638178,0.6205265812832662,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,-0.3501463597699831,-0.35185048562243515
-0.38433106533025274,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,-0.7103838061448857,-1.2944692032461258,0.6205265812832662,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,0.21188528872107124,-0.27566425135940403
-0.37955317622805135,-0.46815954766936224,-0.1998929683609874,-0.2683913156290359,-0.9216671382229419,-0.36276708917532724,0.6064923094236191,0.9005190040054641,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.395440201838042,0.8751967520417319,-0.6457116749226981
-0.3766801360932639,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,-1.2617267137974209,0.9633778041393948,0.9863706704632383,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,2.5883947465538037,-0.8851541254636532
-0.3806626835971766,-0.46815954766936224,-0.6149390815068129,-0.2683913156290359,-0.9216671382229419,-0.9725210025481575,-0.24930454014992506,1.0898585319685394,-0.7529221514850207,-1.0407830309533173,-0.25685789872607445,0.4410519326070325,0.504312923088244,-0.34096673787057374
-0.3959668778761418,0.44479023275542084,-0.8045464785194743,-0.2683913156290359,-0.9994121087897058,-0.4582192204743453,-0.8428998017690216,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4263596924074059,0.11203195015667054,-0.3083154946149889
-0.40126448358809136,0.44479023275542084,-0.1998929683609874,-0.2683913156290359,-0.9994121087897058,-0.24167110170642406,-0.21288765293402956,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4089263626182967,-0.4614115084560295,-0.2212455126000961
-0.40006971933691754,0.44479023275542084,-0.8045464785194743,-0.2683913156290359,-0.9994121087897058,0.3224937340310544,-1.7387552272800508,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4410519326070325,-1.053399158516404,0.26852313623367563
-0.37669823858191803,0.44479023275542084,-0.8045464785194743,-0.2683913156290359,-0.9994121087897058,-0.4083561668106791,-1.7278301611152822,1.4354518958378737,-0.6379617988442783,-0.9813902020751873,-0.7654566409207818,0.4410519326070325,-0.6040591349766017,0.09438317220388996
-0.40474132931218165,2.7923753824191486,-1.049393825842911,-0.2683913156290359,-1.249923680615945,-0.5650686211822014,-0.7737077160588202,1.6755133109052929,-0.7529221514850207,0.3608877305705503,1.222702078567624,0.4410519326070325,0.3046062459594432,-0.3953854766298817
-0.40479855653437863,3.444482368436851,-1.4644399389887364,-0.2683913156290359,-1.310391991056761,1.3738918369963546,-1.7096217175073345,2.3300490780465393,-0.5230014462035358,-1.0823580111680082,-0.25685789872607445,0.43041650499984024,-1.120443542981073,1.4004329024272812
-0.4039296370789795,3.227113373097617,-1.5361025772297423,-0.2683913156290359,-1.249923680615945,0.140137423489647,-1.2070686739279766,2.5634553251714953,-0.8678825041257632,-0.5656403999282774,-0.5342753944686417,0.4410519326070325,-0.9835018215213237,0.23587189297809075
-0.4046572403326269,3.879220359115319,-1.4495102226885268,-0.2683913156290359,-1.2412853505529713,0.7570146302430009,-1.032267615291678,2.153306832260269,-0.5230014462035358,-0.9041795245336184,-1.551472878858059,0.3971944991753105,-1.243120501788765,0.986850487856541
-0.38829142268678285,0.6186854290268081,-0.880688031650543,-0.2683913156290359,-0.878475487908073,-0.19893134142328264,-1.4437784408312972,1.9108685714991132,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.3728536236207052,-0.8280159086139,0.0834994244520286
-0.39426757974763954,0.6186854290268081,-0.880688031650543,-0.2683913156290359,-0.878475487908073,-0.5095069328141167,-0.7882744709451783,1.4912126958129397,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4410519326070325,-0.49136751002534956,-0.31919924236685027
-0.3888905566661105,0.6186854290268081,-0.880688031650543,-0.2683913156290359,-0.878475487908073,-0.7744934465695991,-0.09635361384316389,1.6306860011214162,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4214257311463373,0.06923766220049904,-0.41715297213360486
-0.38627562298245643,0.6186854290268081,-0.880688031650543,-0.2683913156290359,-0.878475487908073,-0.4539452444460309,0.8941857184291937,1.4372582985651137,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.23470270831078072,0.253253100412037,-0.7110141614338678
-0.39345121590446214,0.6186854290268081,-0.880688031650543,-0.2683913156290359,-0.878475487908073,0.24413750684529387,-0.0380865942977313,1.6307335380352912,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4410519326070325,-0.8465601000615743,-0.03622180081844908
-0.3915557101569987,0.6186854290268081,-0.880688031650543,-0.2683913156290359,-0.878475487908073,0.6800830617333443,-0.9266586423655813,1.9898273854450503,-0.17812038828130847,-0.7378796036748544,0.5753945885016305,0.4265789795745643,-0.45142617459958945,0.26852313623367563
-0.4040510989383364,0.292631936017957,-1.4405523929084014,-0.2683913156290359,-1.1972298672318047,1.1673163289611674,-0.3403467581896638,2.580235855769277,-0.7529221514850207,-1.1417508400461382,0.0667958463069231,0.4009223810170072,-0.658265233054419,1.139222956382603
-0.4021439141659348,3.0097443777583828,-1.1434510385342311,-0.2683913156290359,-1.3535836413716298,0.007644166611905868,-1.858930955092506,1.3388568868444093,-0.6379617988442783,-0.42309761062076545,-1.0891103859537778,0.4410519326070325,-1.140414210693953,0.10526691995575171
-0.40121543168335105,3.0097443777583828,-1.1434510385342311,-0.2683913156290359,-1.3535836413716298,-0.7089591474687804,-1.3745863551210957,1.3388568868444093,-0.6379617988442783,-0.42309761062076545,-1.0891103859537778,0.4410519326070325,-0.345866930974366,-0.34096673787057374
-0.39956868916707045,0.07526294067872293,-0.7403486984285731,-0.2683913156290359,-1.2585620106789188,-0.5793152079432485,-1.7278301611152822,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.4334865253400605,-0.6511328517283905,-0.05798929632217219
-0.39049992630258895,0.07526294067872293,-0.7403486984285731,-0.2683913156290359,-1.2585620106789188,-0.9839182719569954,-1.1670100979904916,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.4410519326070325,0.06067880460926464,-0.5586416929078056
-0.39136183834302524,0.07526294067872293,-0.7403486984285731,-0.2683913156290359,-1.2585620106789188,-0.5693425972105157,-1.3053942694108944,1.2849024895965833,-0.6379617988442783,-0.3755833475182615,0.20550459417820588,0.4410519326070325,-0.5527059894291958,-0.17771052159264986
-0.3960217692933512,-0.46815954766936224,-0.03268014579864025,-0.2683913156290359,-1.2240086904270238,0.18857581847720803,-2.2668000919105356,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.2966513330330884,-0.8479865763267801,0.18145315421878278
-0.38778805671194816,-0.46815954766936224,-0.03268014579864025,-0.2683913156290359,-1.2240086904270238,-0.4610685378265545,-1.8698560212572746,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.22220333978274012,-0.39722007652177194,-0.09064053957775704
-0.3956270182504414,-0.46815954766936224,-0.03268014579864025,-0.2683913156290359,-1.2240086904270238,-0.312904035511661,-2.223099827251461,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.37537542604302937,-1.0191637281514667,0.029080685692720636
-0.38351002987710003,-0.46815954766936224,-0.03268014579864025,-0.2683913156290359,-1.2240086904270238,-0.056465473812807504,-2.2813668467968937,0.7093730733151489,-0.6379617988442783,-0.6131546630307815,0.34421334204949033,0.22472514220506432,-0.17611625541488518,0.09438317220388996
-0.3971079186126001,-0.46815954766936224,0.26890012346559267,-0.2683913156290359,-1.0166887689156532,-0.016575030881875275,0.28966539064532865,0.21698571940062852,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.41934250305833054,-0.8394277187355458,0.17056940646692142
-0.39522058818259337,-0.46815954766936224,0.26890012346559267,-0.2683913156290359,-1.0166887689156532,0.0019455319074862549,-0.8683916228201485,0.33635091014009183,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.2911691538541231,-0.5313088454511099,-0.1232917828333419
-0.3944719626840573,-0.46815954766936224,0.26890012346559267,-0.2683913156290359,-1.0166887689156532,-0.008027078825246487,0.20590655004876862,0.12224465004827874,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.1862402443687284,-0.09908653709377609,-0.27566425135940403
-0.3961607496901153,-0.46815954766936224,0.26890012346559267,-0.2683913156290359,-1.0166887689156532,-0.20605463480380623,-0.8392581130474321,0.1404512880623026,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.33206621052920343,-0.34158750217874895,-0.18859426934451123
-0.3997356992236861,-0.46815954766936224,0.26890012346559267,-0.2683913156290359,-1.0166887689156532,-0.07498603660216903,-0.5515647040418575,0.5795022246093688,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.3259261698487623,-0.04630691528116449,-0.145059278337065
-0.3965344784881364,-0.46815954766936224,0.26890012346559267,-0.2683913156290359,-1.0166887689156532,-0.5850138426476681,-1.1742934754336707,0.33635091014009183,-0.5230014462035358,-0.06080135446417258,0.11303209559735014,0.43184187158637116,-0.17611625541488518,-0.2430130081038192
-0.4015260937467061,0.6186854290268081,-0.9209982656611087,-0.2683913156290359,-1.1117103996083648,0.6302200080696794,-1.2871858258029467,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.4410519326070325,-1.0519726822511983,0.5950355687895235
-0.4011184957763643,0.6186854290268081,-0.9209982656611087,-0.2683913156290359,-1.1117103996083648,0.4763568710503662,0.056597312463597296,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.427127197492461,-0.7766627630664941,0.14880191096319792
-0.4020563214788986,0.6186854290268081,-0.9209982656611087,-0.2683913156290359,-1.1117103996083648,0.024740070725162176,-1.3345277791836108,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.4410519326070325,-0.8479865763267801,0.2467556407299525
-0.40218245494823074,0.6186854290268081,-0.9209982656611087,-0.2683913156290359,-1.1117103996083648,-0.16758885054897793,-0.806482914553126,0.7632799336490999,-0.6379617988442783,-0.7556974523382934,0.25174084346863457,0.3724150492863877,-0.7352949513755281,0.039964433444582
-0.4004212579875561,-0.46815954766936224,-0.9762382159718841,-0.2683913156290359,-0.9130288081599681,0.14868537554627578,-0.759140961172462,0.46793308774536224,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.4410519326070325,-0.43430845941712093,0.14880191096319792
-0.3996317559017365,-0.46815954766936224,-0.9762382159718841,-0.2683913156290359,-0.9130288081599681,0.4920281164875186,-0.4641641747237084,0.305499453035388,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.3906158841605526,-0.8750896253656888,0.4426631002634613
-0.4002705985658539,-0.46815954766936224,-0.9762382159718841,-0.2683913156290359,-0.9130288081599681,-0.3841369693168992,-0.8647499340985588,0.3005080770785405,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.4310743665013161,0.027869850509532983,-0.00357055756286422
-0.39797800597049304,-0.46815954766936224,-0.9762382159718841,-0.2683913156290359,-0.9130288081599681,-0.23312314964979527,-0.4386723536725817,-0.02255278961416864,-0.7529221514850207,-0.9576330705239353,0.020559597016494405,0.4218643054806541,-0.17611625541488518,-0.03622180081844908
-0.3997193485887727,-0.46815954766936224,-1.1374791520141472,-0.2683913156290359,-0.5674956056410178,1.0291244373790067,0.6356258191963353,-0.1774755919319347,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.4410519326070325,-1.0220166806818782,0.11615066770761347
-0.40013745768155884,-0.46815954766936224,-1.1374791520141472,-0.2683913156290359,-0.5674956056410178,1.1316998620585483,-0.20924596421243996,-0.18089824973091578,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.43184187158637116,-0.9934871553777637,0.6712218030525545
-0.40085922142273717,-0.46815954766936224,-1.1374791520141472,-0.2683913156290359,-0.5674956056410178,0.18857581847720803,-0.09999530256475374,-0.3340621862353167,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.3893001611576009,-0.5498530368987842,0.007313190188997528
-0.4017374840980868,-0.46815954766936224,-1.1374791520141472,-0.2683913156290359,-0.5674956056410178,0.1714799143639517,0.18405641771923154,-0.3341572600630662,-0.8678825041257632,-0.8210295641042363,-0.30309414801650153,0.4043213321079657,-0.6368680890763334,-0.05798929632217219
-0.40142098252226266,-0.46815954766936224,0.5988468537002236,-0.2683913156290359,-0.7834538572153615,0.22419228537982713,-0.5552063927634472,-0.06139044824982817,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.420329295310544,-0.6425739941371561,0.039964433444582
-0.40297195703405037,0.7491068262303485,0.5988468537002236,-0.2683913156290359,-0.7834538572153615,-0.10490386880036852,-1.454703506996066,-0.06139044824982817,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.4348022483430122,-0.9207368658522719,0.26852313623367563
-0.4013147033953254,0.7491068262303485,0.5988468537002236,-0.2683913156290359,-0.7834538572153615,-0.05076683910838916,0.3078738342532759,-0.08558673741206901,-0.6379617988442783,-0.8210295641042363,-0.11814915085479002,0.4410519326070325,-0.2959402616921658,-0.21036176484823435
-0.3920765946692406,-0.46815954766936224,-1.2151136767752369,-0.2683913156290359,-0.9475821284118632,0.484904823106995,-0.40225546645668625,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.014319105316378233,-0.85797191018322,0.6385705597969696
-0.39289412641491184,-0.46815954766936224,-1.2151136767752369,-0.2683913156290359,-0.9475821284118632,-0.1732874852533963,0.027463802690880487,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.385462635732325,-0.18895454180173665,-0.1232917828333419
-0.39221791087099234,-0.46815954766936224,-1.2151136767752369,-0.2683913156290359,-0.9475821284118632,2.5421119514022466,0.26053188087261187,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.4410519326070325,-1.2060321188934164,1.7595965782387142
-0.39676805898689965,-0.46815954766936224,-1.2151136767752369,-0.2683913156290359,-0.9475821284118632,2.1873719410521644,-1.163368409268902,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.4041020449408067,-1.2973265998665824,2.314667713583655
-0.3983178655961935,-0.46815954766936224,-1.2151136767752369,-0.2683913156290359,-0.9475821284118632,1.611809835905848,-0.23109609654197732,-0.14253596023400336,-0.8678825041257632,-0.7853938667773583,-0.21062164943564576,0.4410519326070325,-0.9235898183826833,1.1609904518863265
-0.38896763823070235,-0.46815954766936224,-0.3685987625533552,-0.2683913156290359,-0.299707373688831,0.6302200080696794,0.4025577410146045,-0.48356578037136283,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.41758820572106137,-0.4628379847212352,0.5406168300302154
-0.3929782153944666,-0.46815954766936224,-0.3685987625533552,-0.2683913156290359,-0.299707373688831,0.7071515765793346,0.08937251095790293,-0.44634437680744415,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,0.4265789795745643,-0.7124713311322366,0.4317793525115995
-0.379612739255236,-0.46815954766936224,-0.3685987625533552,-0.2683913156290359,-0.299707373688831,0.1714799143639517,0.6028506207020297,-0.5135615730263214,-0.5230014462035358,-0.14395131489355456,1.1302295799867665,-3.1344253279141,-0.2902343566313428,-0.4280367198854662
